folio,nro,upm,ms02_0216,ms01_0101_1a,ms01_0101_1b,ms01_0101_1c,ms02_0217,ms02_0218,ms02_0219_1,ms02_0219_2,ms02_0220,ms02_0221,ms02_0222,ms02_0223,ms02_0224,ms02_0224_1,ms02_0225,ms02_0225_cod,estrato,departamento,area,ponderadorm,b3,v008,ms02_0223_o
554-007166-D-0761,1.0,554-007166-D,1.0,24.0,10.0,2023.0,1. UNICO,2. MUJER,10.0,2015.0,1. SI,8.0,1. SI,2.0,,,,,524,5. Potosí,2. Rural,1.5504512624484346,1390.0,1486.0,2.0
554-007166-D-0761,1.0,554-007166-D,2.0,24.0,10.0,2023.0,1. UNICO,2. MUJER,10.0,2019.0,1. SI,4.0,1. SI,3.0,,,,,524,5. Potosí,2. Rural,1.5504512624484346,1438.0,1486.0,3.0
543-004398-A-0391,1.0,543-004398-A,1.0,27.0,10.0,2023.0,1. UNICO,1. HOMBRE,9.0,2010.0,1. SI,13.0,1. SI,2.0,,,,,523,5. Potosí,2. Rural,0.9782459832802063,1329.0,1486.0,2.0
543-004398-A-0391,1.0,543-004398-A,2.0,27.0,10.0,2023.0,1. UNICO,1. HOMBRE,8.0,2013.0,1. SI,10.0,1. SI,3.0,,,,,523,5. Potosí,2. Rural,0.9782459832802063,1364.0,1486.0,3.0
543-004398-A-0391,1.0,543-004398-A,3.0,27.0,10.0,2023.0,1. UNICO,2. MUJER,6.0,2019.0,1. SI,4.0,1. SI,4.0,,,,,523,5. Potosí,2. Rural,0.9782459832802063,1434.0,1486.0,4.0
543-004398-A-0311,2.0,543-004398-A,1.0,27.0,10.0,2023.0,1. UNICO,2. MUJER,5.0,2018.0,1. SI,5.0,2. NO,0.0,,,,,523,5. Potosí,2. Rural,0.9782459832802063,1421.0,1486.0,0.0
543-004398-A-0311,2.0,543-004398-A,2.0,27.0,10.0,2023.0,1. UNICO,2. MUJER,2.0,2020.0,1. SI,3.0,2. NO,0.0,,,,,523,5. Potosí,2. Rural,0.9782459832802063,1442.0,1486.0,0.0
543-004398-A-0311,2.0,543-004398-A,3.0,27.0,10.0,2023.0,1. UNICO,2. MUJER,1.0,2022.0,1. SI,1.0,2. NO,0.0,,,,,523,5. Potosí,2. Rural,0.9782459832802063,1465.0,1486.0,0.0
543-004398-A-0291,2.0,543-004398-A,1.0,27.0,10.0,2023.0,1. UNICO,1. HOMBRE,1.0,2021.0,1. SI,2.0,1. SI,3.0,,,,,523,5. Potosí,2. Rural,0.9782459832802063,1453.0,1486.0,3.0
543-004398-A-0341,1.0,543-004398-A,1.0,27.0,10.0,2023.0,1. UNICO,2. MUJER,12.0,2009.0,1. SI,13.0,1. SI,3.0,,,,,523,5. Potosí,2. Rural,0.9782459832802063,1320.0,1486.0,4.0
543-004398-A-0341,1.0,543-004398-A,2.0,27.0,10.0,2023.0,1. UNICO,2. MUJER,2.0,2013.0,1. SI,10.0,1. SI,4.0,,,,,523,5. Potosí,2. Rural,0.9782459832802063,1358.0,1486.0,5.0
543-004398-A-0341,1.0,543-004398-A,3.0,27.0,10.0,2023.0,1. UNICO,1. HOMBRE,7.0,2017.0,1. SI,6.0,1. SI,5.0,,,,,523,5. Potosí,2. Rural,0.9782459832802063,1411.0,1486.0,3.0
552-007134-D-0081,2.0,552-007134-D,1.0,30.0,10.0,2023.0,1. UNICO,2. MUJER,11.0,2009.0,1. SI,13.0,1. SI,5.0,,,,,522,5. Potosí,2. Rural,0.6880421306980663,1319.0,1486.0,5.0
552-007134-D-0081,2.0,552-007134-D,2.0,30.0,10.0,2023.0,1. UNICO,2. MUJER,6.0,2012.0,1. SI,11.0,1. SI,6.0,,,,,522,5. Potosí,2. Rural,0.6880421306980663,1350.0,1486.0,6.0
552-007134-D-0081,2.0,552-007134-D,3.0,30.0,10.0,2023.0,1. UNICO,1. HOMBRE,3.0,2015.0,1. SI,8.0,1. SI,7.0,,,,,522,5. Potosí,2. Rural,0.6880421306980663,1383.0,1486.0,7.0
552-007134-D-0081,2.0,552-007134-D,4.0,30.0,10.0,2023.0,1. UNICO,1. HOMBRE,1.0,2018.0,2. NO,,,0.0,1. DIAS,2.0,1. INFECCIÓN,,522,5. Potosí,2. Rural,0.6880421306980663,1417.0,1486.0,
552-007134-D-0081,2.0,552-007134-D,5.0,30.0,10.0,2023.0,1. UNICO,2. MUJER,4.0,2021.0,1. SI,2.0,1. SI,3.0,,,,,522,5. Potosí,2. Rural,0.6880421306980663,1456.0,1486.0,3.0
552-007134-D-0081,2.0,552-007134-D,6.0,30.0,10.0,2023.0,1. UNICO,2. MUJER,6.0,2023.0,1. SI,0.0,1. SI,4.0,,,,,522,5. Potosí,2. Rural,0.6880421306980663,1482.0,1486.0,4.0
552-008382-D-0371,2.0,552-008382-D,1.0,11.0,11.0,2023.0,1. UNICO,1. HOMBRE,7.0,2007.0,1. SI,16.0,1. SI,3.0,,,,,522,5. Potosí,2. Rural,0.808449503570228,1291.0,1487.0,3.0
552-008382-D-0371,2.0,552-008382-D,2.0,11.0,11.0,2023.0,1. UNICO,1. HOMBRE,2.0,2012.0,1. SI,11.0,1. SI,4.0,,,,,522,5. Potosí,2. Rural,0.808449503570228,1346.0,1487.0,4.0
552-008382-D-0381,2.0,552-008382-D,1.0,11.0,11.0,2023.0,1. UNICO,2. MUJER,11.0,2000.0,1. SI,23.0,2. NO,0.0,,,,,522,5. Potosí,2. Rural,0.808449503570228,1211.0,1487.0,0.0
531-002153-A-0101,2.0,531-002153-A,1.0,22.0,11.0,2023.0,1. UNICO,1. HOMBRE,12.0,2022.0,1. SI,0.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1476.0,1487.0,3.0
531-002153-A-0041,1.0,531-002153-A,1.0,22.0,11.0,2023.0,1. UNICO,1. HOMBRE,7.0,2011.0,1. SI,12.0,1. SI,2.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1339.0,1487.0,2.0
531-002153-A-0041,1.0,531-002153-A,2.0,22.0,11.0,2023.0,1. UNICO,2. MUJER,3.0,2013.0,1. SI,10.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1359.0,1487.0,3.0
531-002153-A-0041,1.0,531-002153-A,3.0,22.0,11.0,2023.0,1. UNICO,1. HOMBRE,12.0,2014.0,1. SI,8.0,1. SI,4.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1380.0,1487.0,4.0
531-002153-A-0041,1.0,531-002153-A,4.0,22.0,11.0,2023.0,1. UNICO,1. HOMBRE,6.0,2022.0,1. SI,1.0,1. SI,5.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1470.0,1487.0,5.0
531-002153-A-0071,2.0,531-002153-A,1.0,22.0,11.0,2023.0,1. UNICO,1. HOMBRE,9.0,2007.0,1. SI,16.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1293.0,1487.0,3.0
531-002153-A-0071,2.0,531-002153-A,2.0,22.0,11.0,2023.0,1. UNICO,2. MUJER,9.0,2012.0,1. SI,11.0,1. SI,4.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1353.0,1487.0,4.0
531-002153-A-0071,2.0,531-002153-A,3.0,22.0,11.0,2023.0,1. UNICO,2. MUJER,10.0,2018.0,1. SI,5.0,1. SI,5.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1426.0,1487.0,5.0
531-002153-A-0021,1.0,531-002153-A,1.0,21.0,11.0,2023.0,1. UNICO,1. HOMBRE,5.0,2002.0,1. SI,21.0,1. SI,2.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1229.0,1487.0,6.0
531-002153-A-0021,1.0,531-002153-A,2.0,21.0,11.0,2023.0,1. UNICO,1. HOMBRE,11.0,2007.0,1. SI,16.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1295.0,1487.0,2.0
531-002153-A-0021,1.0,531-002153-A,3.0,21.0,11.0,2023.0,1. UNICO,1. HOMBRE,1.0,2011.0,1. SI,12.0,1. SI,4.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1333.0,1487.0,3.0
531-002153-A-0021,1.0,531-002153-A,4.0,21.0,11.0,2023.0,1. UNICO,2. MUJER,2.0,2015.0,1. SI,8.0,1. SI,5.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1382.0,1487.0,4.0
531-002153-A-0021,1.0,531-002153-A,5.0,21.0,11.0,2023.0,1. UNICO,2. MUJER,8.0,2016.0,1. SI,7.0,1. SI,6.0,,,,,511,5. Potosí,1. Urbana,0.5759988850168226,1400.0,1487.0,5.0
523-002074-A-0371,2.0,523-002074-A,1.0,24.0,11.0,2023.0,1. UNICO,1. HOMBRE,1.0,2013.0,1. SI,10.0,1. SI,4.0,,,,,513,5. Potosí,1. Urbana,0.5528296528956486,1357.0,1487.0,4.0
523-002074-A-0371,2.0,523-002074-A,2.0,24.0,11.0,2023.0,1. UNICO,1. HOMBRE,3.0,2015.0,1. SI,8.0,1. SI,5.0,,,,,513,5. Potosí,1. Urbana,0.5528296528956486,1383.0,1487.0,5.0
523-002074-A-0371,2.0,523-002074-A,3.0,24.0,11.0,2023.0,1. UNICO,1. HOMBRE,9.0,2023.0,1. SI,0.0,1. SI,3.0,,,,,513,5. Potosí,1. Urbana,0.5528296528956486,1485.0,1487.0,3.0
523-002074-A-0431,2.0,523-002074-A,1.0,25.0,11.0,2023.0,1. UNICO,1. HOMBRE,11.0,2016.0,1. SI,7.0,1. SI,3.0,,,,,513,5. Potosí,1. Urbana,0.5528296528956486,1403.0,1487.0,3.0
523-002074-A-0431,2.0,523-002074-A,2.0,25.0,11.0,2023.0,1. UNICO,2. MUJER,7.0,2021.0,1. SI,2.0,1. SI,4.0,,,,,513,5. Potosí,1. Urbana,0.5528296528956486,1459.0,1487.0,4.0
523-002074-A-0461,2.0,523-002074-A,1.0,24.0,11.0,2023.0,1. UNICO,2. MUJER,1.0,2016.0,1. SI,7.0,2. NO,0.0,,,,,513,5. Potosí,1. Urbana,0.5528296528956486,1393.0,1487.0,0.0
523-002074-A-0461,2.0,523-002074-A,2.0,24.0,11.0,2023.0,1. UNICO,1. HOMBRE,5.0,2022.0,1. SI,1.0,1. SI,3.0,,,,,513,5. Potosí,1. Urbana,0.5528296528956486,1469.0,1487.0,3.0
522-001941-A-0301,1.0,522-001941-A,1.0,28.0,11.0,2023.0,1. UNICO,1. HOMBRE,8.0,2009.0,1. SI,14.0,1. SI,2.0,,,,,512,5. Potosí,1. Urbana,0.4200387440075012,1316.0,1487.0,2.0
522-001941-A-0301,1.0,522-001941-A,2.0,28.0,11.0,2023.0,1. UNICO,2. MUJER,2.0,2022.0,1. SI,1.0,1. SI,3.0,,,,,512,5. Potosí,1. Urbana,0.4200387440075012,1466.0,1487.0,3.0
522-001941-A-0271,1.0,522-001941-A,1.0,27.0,11.0,2023.0,1. UNICO,2. MUJER,2.0,2018.0,1. SI,5.0,1. SI,2.0,,,,,512,5. Potosí,1. Urbana,0.4200387440075012,1418.0,1487.0,2.0
522-001941-A-0271,1.0,522-001941-A,2.0,27.0,11.0,2023.0,1. UNICO,2. MUJER,6.0,2020.0,1. SI,3.0,1. SI,3.0,,,,,512,5. Potosí,1. Urbana,0.4200387440075012,1446.0,1487.0,3.0
522-001941-A-0321,1.0,522-001941-A,1.0,27.0,11.0,2023.0,1. UNICO,1. HOMBRE,1.0,2009.0,1. SI,14.0,1. SI,3.0,,,,,512,5. Potosí,1. Urbana,0.4200387440075012,1309.0,1487.0,3.0
522-001941-A-0321,1.0,522-001941-A,2.0,27.0,11.0,2023.0,1. UNICO,2. MUJER,6.0,2012.0,1. SI,11.0,1. SI,4.0,,,,,512,5. Potosí,1. Urbana,0.4200387440075012,1350.0,1487.0,4.0
531-001692-A-0031,1.0,531-001692-A,1.0,1.0,12.0,2023.0,1. UNICO,2. MUJER,1.0,1996.0,1. SI,27.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1153.0,1488.0,3.0
531-001692-A-0031,1.0,531-001692-A,2.0,1.0,12.0,2023.0,1. UNICO,1. HOMBRE,9.0,2001.0,1. SI,22.0,2. NO,0.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1221.0,1488.0,0.0
531-001692-A-0031,1.0,531-001692-A,3.0,1.0,12.0,2023.0,1. UNICO,2. MUJER,11.0,2005.0,1. SI,18.0,1. SI,2.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1271.0,1488.0,2.0
531-001692-A-0031,3.0,531-001692-A,1.0,1.0,12.0,2023.0,1. UNICO,1. HOMBRE,4.0,2017.0,1. SI,6.0,1. SI,4.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1408.0,1488.0,4.0
531-001692-A-0011,1.0,531-001692-A,1.0,1.0,12.0,2023.0,1. UNICO,1. HOMBRE,2.0,2017.0,1. SI,6.0,1. SI,2.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1406.0,1488.0,2.0
531-001692-A-0011,1.0,531-001692-A,2.0,1.0,12.0,2023.0,1. UNICO,1. HOMBRE,3.0,2019.0,1. SI,4.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1431.0,1488.0,3.0
531-001692-A-0011,1.0,531-001692-A,3.0,1.0,12.0,2023.0,1. UNICO,2. MUJER,4.0,2021.0,1. SI,2.0,1. SI,4.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1456.0,1488.0,4.0
531-001692-A-0011,1.0,531-001692-A,4.0,1.0,12.0,2023.0,1. UNICO,2. MUJER,8.0,2023.0,1. SI,0.0,1. SI,5.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1484.0,1488.0,5.0
531-001692-A-0171,1.0,531-001692-A,1.0,2.0,12.0,2023.0,1. UNICO,1. HOMBRE,1.0,2009.0,1. SI,14.0,1. SI,2.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1309.0,1488.0,2.0
531-001692-A-0021,2.0,531-001692-A,1.0,1.0,12.0,2023.0,1. UNICO,2. MUJER,6.0,1995.0,1. SI,28.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1146.0,1488.0,3.0
531-001692-A-0021,2.0,531-001692-A,2.0,1.0,12.0,2023.0,1. UNICO,2. MUJER,11.0,1997.0,1. SI,26.0,1. SI,4.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1175.0,1488.0,4.0
531-001692-A-0021,2.0,531-001692-A,3.0,1.0,12.0,2023.0,1. UNICO,1. HOMBRE,4.0,2000.0,1. SI,23.0,1. SI,5.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1204.0,1488.0,5.0
531-001692-A-0021,2.0,531-001692-A,4.0,1.0,12.0,2023.0,1. UNICO,1. HOMBRE,8.0,2002.0,1. SI,21.0,1. SI,6.0,,,,,511,5. Potosí,1. Urbana,0.31990847164996816,1232.0,1488.0,6.0
533-001744-A-0231,2.0,533-001744-A,1.0,7.0,12.0,2023.0,1. UNICO,1. HOMBRE,5.0,2012.0,1. SI,11.0,1. SI,3.0,,,,,513,5. Potosí,1. Urbana,0.7673390755035953,1349.0,1488.0,3.0
533-001744-A-0231,2.0,533-001744-A,2.0,7.0,12.0,2023.0,1. UNICO,1. HOMBRE,2.0,2014.0,1. SI,9.0,1. SI,4.0,,,,,513,5. Potosí,1. Urbana,0.7673390755035953,1370.0,1488.0,4.0
533-001786-A-0101,2.0,533-001786-A,1.0,10.0,12.0,2023.0,1. UNICO,1. HOMBRE,5.0,2018.0,1. SI,5.0,1. SI,3.0,,,,,513,5. Potosí,1. Urbana,0.4155436224265625,1421.0,1488.0,3.0
533-001786-A-0101,2.0,533-001786-A,2.0,10.0,12.0,2023.0,1. UNICO,2. MUJER,6.0,2021.0,1. SI,2.0,1. SI,4.0,,,,,513,5. Potosí,1. Urbana,0.4155436224265625,1458.0,1488.0,4.0
533-001786-A-0101,2.0,533-001786-A,3.0,10.0,12.0,2023.0,1. UNICO,2. MUJER,5.0,2023.0,1. SI,0.0,1. SI,5.0,,,,,513,5. Potosí,1. Urbana,0.4155436224265625,1481.0,1488.0,5.0
511-000020-A-0181,1.0,511-000020-A,1.0,4.0,9.0,2023.0,1. UNICO,1. HOMBRE,6.0,1997.0,1. SI,26.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1170.0,1485.0,3.0
511-000020-A-0181,1.0,511-000020-A,2.0,4.0,9.0,2023.0,1. UNICO,2. MUJER,10.0,1999.0,1. SI,23.0,1. SI,4.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1198.0,1485.0,4.0
511-000020-A-0181,1.0,511-000020-A,3.0,4.0,9.0,2023.0,1. UNICO,2. MUJER,3.0,2005.0,1. SI,18.0,1. SI,5.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1263.0,1485.0,5.0
511-000020-A-0181,1.0,511-000020-A,4.0,4.0,9.0,2023.0,1. UNICO,1. HOMBRE,4.0,2010.0,1. SI,13.0,1. SI,6.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1324.0,1485.0,6.0
511-000020-A-0181,1.0,511-000020-A,5.0,4.0,9.0,2023.0,1. UNICO,2. MUJER,11.0,2013.0,1. SI,9.0,1. SI,7.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1367.0,1485.0,7.0
511-000020-A-0211,1.0,511-000020-A,1.0,2.0,9.0,2023.0,1. UNICO,1. HOMBRE,5.0,2013.0,1. SI,10.0,1. SI,2.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1361.0,1485.0,2.0
511-000020-A-0211,1.0,511-000020-A,2.0,2.0,9.0,2023.0,1. UNICO,1. HOMBRE,11.0,2022.0,1. SI,0.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1475.0,1485.0,3.0
511-000020-A-0221,1.0,511-000020-A,1.0,2.0,9.0,2023.0,1. UNICO,2. MUJER,7.0,2010.0,1. SI,13.0,1. SI,2.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1327.0,1485.0,2.0
511-000020-A-0221,1.0,511-000020-A,2.0,2.0,9.0,2023.0,1. UNICO,1. HOMBRE,10.0,2014.0,1. SI,8.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1378.0,1485.0,3.0
511-000020-A-0221,1.0,511-000020-A,3.0,2.0,9.0,2023.0,1. UNICO,1. HOMBRE,6.0,2016.0,1. SI,7.0,1. SI,4.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1398.0,1485.0,4.0
511-000020-A-0221,1.0,511-000020-A,4.0,2.0,9.0,2023.0,1. UNICO,1. HOMBRE,3.0,2021.0,1. SI,2.0,1. SI,5.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1455.0,1485.0,5.0
513-000638-A-0061,2.0,513-000638-A,1.0,6.0,9.0,2023.0,1. UNICO,1. HOMBRE,7.0,1997.0,1. SI,26.0,1. SI,3.0,,,,,513,5. Potosí,1. Urbana,0.38039031093340636,1171.0,1485.0,3.0
513-000638-A-0061,2.0,513-000638-A,2.0,6.0,9.0,2023.0,1. UNICO,1. HOMBRE,6.0,2005.0,1. SI,18.0,1. SI,4.0,,,,,513,5. Potosí,1. Urbana,0.38039031093340636,1266.0,1485.0,4.0
513-000638-A-0061,2.0,513-000638-A,3.0,6.0,9.0,2023.0,1. UNICO,1. HOMBRE,2.0,2010.0,1. SI,13.0,1. SI,5.0,,,,,513,5. Potosí,1. Urbana,0.38039031093340636,1322.0,1485.0,5.0
513-000638-A-0041,2.0,513-000638-A,1.0,5.0,9.0,2023.0,1. UNICO,2. MUJER,4.0,2015.0,1. SI,8.0,2. NO,0.0,,,,,513,5. Potosí,1. Urbana,0.38039031093340636,1384.0,1485.0,0.0
512-000430-A-0111,2.0,512-000430-A,1.0,13.0,9.0,2023.0,1. UNICO,2. MUJER,9.0,2015.0,1. SI,8.0,1. SI,3.0,,,,,512,5. Potosí,1. Urbana,0.42470584116314014,1389.0,1485.0,3.0
512-000430-A-0111,2.0,512-000430-A,2.0,13.0,9.0,2023.0,1. UNICO,2. MUJER,2.0,2017.0,1. SI,6.0,1. SI,4.0,,,,,512,5. Potosí,1. Urbana,0.42470584116314014,1406.0,1485.0,4.0
512-000430-A-0111,2.0,512-000430-A,3.0,13.0,9.0,2023.0,1. UNICO,1. HOMBRE,10.0,2018.0,1. SI,4.0,1. SI,5.0,,,,,512,5. Potosí,1. Urbana,0.42470584116314014,1426.0,1485.0,5.0
512-000430-A-0261,4.0,512-000430-A,1.0,15.0,9.0,2023.0,1. UNICO,1. HOMBRE,1.0,2020.0,1. SI,3.0,2. NO,0.0,,,,,512,5. Potosí,1. Urbana,0.42470584116314014,1441.0,1485.0,0.0
512-000430-A-0051,2.0,512-000430-A,1.0,12.0,9.0,2023.0,1. UNICO,2. MUJER,7.0,2014.0,1. SI,9.0,1. SI,3.0,,,,,512,5. Potosí,1. Urbana,0.42470584116314014,1375.0,1485.0,3.0
512-000430-A-0051,2.0,512-000430-A,2.0,12.0,9.0,2023.0,1. UNICO,2. MUJER,1.0,2022.0,1. SI,1.0,1. SI,4.0,,,,,512,5. Potosí,1. Urbana,0.42470584116314014,1465.0,1485.0,4.0
514-001212-A-0071,2.0,514-001212-A,1.0,15.0,9.0,2023.0,1. UNICO,1. HOMBRE,11.0,2013.0,1. SI,9.0,1. SI,3.0,,,,,514,5. Potosí,1. Urbana,0.6036196939118758,1367.0,1485.0,3.0
514-001212-A-0071,2.0,514-001212-A,2.0,15.0,9.0,2023.0,1. UNICO,1. HOMBRE,3.0,2018.0,1. SI,5.0,1. SI,4.0,,,,,514,5. Potosí,1. Urbana,0.6036196939118758,1419.0,1485.0,4.0
514-001263-A-0021,2.0,514-001263-A,1.0,19.0,9.0,2023.0,1. UNICO,1. HOMBRE,8.0,2014.0,1. SI,9.0,1. SI,3.0,,,,,514,5. Potosí,1. Urbana,0.8354645308916645,1376.0,1485.0,3.0
514-001263-A-0021,2.0,514-001263-A,2.0,19.0,9.0,2023.0,1. UNICO,2. MUJER,6.0,2023.0,1. SI,0.0,1. SI,4.0,,,,,514,5. Potosí,1. Urbana,0.8354645308916645,1482.0,1485.0,4.0
523-002736-A-0161,1.0,523-002736-A,1.0,6.0,10.0,2023.0,1. UNICO,2. MUJER,8.0,2008.0,1. SI,15.0,1. SI,2.0,,,,,513,5. Potosí,1. Urbana,0.4311470390789432,1304.0,1486.0,2.0
523-002736-A-0161,1.0,523-002736-A,2.0,6.0,10.0,2023.0,1. UNICO,1. HOMBRE,7.0,2010.0,1. SI,13.0,1. SI,3.0,,,,,513,5. Potosí,1. Urbana,0.4311470390789432,1327.0,1486.0,3.0
523-002736-A-0161,1.0,523-002736-A,3.0,6.0,10.0,2023.0,1. UNICO,1. HOMBRE,7.0,2012.0,1. SI,11.0,1. SI,4.0,,,,,513,5. Potosí,1. Urbana,0.4311470390789432,1351.0,1486.0,4.0
523-002736-A-0161,1.0,523-002736-A,4.0,6.0,10.0,2023.0,1. UNICO,1. HOMBRE,7.0,2015.0,1. SI,8.0,1. SI,5.0,,,,,513,5. Potosí,1. Urbana,0.4311470390789432,1387.0,1486.0,5.0
523-002736-A-0161,1.0,523-002736-A,5.0,6.0,10.0,2023.0,1. UNICO,2. MUJER,9.0,2021.0,1. SI,2.0,1. SI,6.0,,,,,513,5. Potosí,1. Urbana,0.4311470390789432,1461.0,1486.0,6.0
523-002736-A-0161,1.0,523-002736-A,6.0,6.0,10.0,2023.0,1. UNICO,1. HOMBRE,4.0,2023.0,1. SI,0.0,1. SI,7.0,,,,,513,5. Potosí,1. Urbana,0.4311470390789432,1480.0,1486.0,7.0
523-002736-A-0201,2.0,523-002736-A,1.0,4.0,10.0,2023.0,1. UNICO,1. HOMBRE,8.0,2015.0,1. SI,8.0,1. SI,3.0,,,,,513,5. Potosí,1. Urbana,0.4311470390789432,1388.0,1486.0,3.0
523-002736-A-0201,2.0,523-002736-A,2.0,4.0,10.0,2023.0,1. UNICO,1. HOMBRE,5.0,2021.0,1. SI,2.0,1. SI,4.0,,,,,513,5. Potosí,1. Urbana,0.4311470390789432,1457.0,1486.0,4.0
524-002896-A-0021,2.0,524-002896-A,1.0,7.0,10.0,2023.0,1. UNICO,1. HOMBRE,6.0,2009.0,1. SI,14.0,1. SI,4.0,,,,,514,5. Potosí,1. Urbana,0.4816885157416769,1314.0,1486.0,3.0
524-002896-A-0021,2.0,524-002896-A,2.0,7.0,10.0,2023.0,1. UNICO,1. HOMBRE,2.0,2019.0,1. SI,4.0,1. SI,3.0,,,,,514,5. Potosí,1. Urbana,0.4816885157416769,1430.0,1486.0,4.0
524-002896-A-0031,2.0,524-002896-A,1.0,6.0,10.0,2023.0,1. UNICO,1. HOMBRE,8.0,2003.0,1. SI,20.0,1. SI,3.0,,,,,514,5. Potosí,1. Urbana,0.4816885157416769,1244.0,1486.0,3.0
524-002896-A-0031,2.0,524-002896-A,2.0,6.0,10.0,2023.0,1. UNICO,2. MUJER,8.0,2005.0,1. SI,18.0,1. SI,4.0,,,,,514,5. Potosí,1. Urbana,0.4816885157416769,1268.0,1486.0,4.0
524-002896-A-0031,2.0,524-002896-A,3.0,6.0,10.0,2023.0,1. UNICO,1. HOMBRE,1.0,2007.0,1. SI,16.0,1. SI,5.0,,,,,514,5. Potosí,1. Urbana,0.4816885157416769,1285.0,1486.0,5.0
524-002896-A-0031,2.0,524-002896-A,4.0,6.0,10.0,2023.0,1. UNICO,1. HOMBRE,2.0,2009.0,1. SI,14.0,1. SI,6.0,,,,,514,5. Potosí,1. Urbana,0.4816885157416769,1310.0,1486.0,6.0
523-002766-A-0121,2.0,523-002766-A,1.0,13.0,10.0,2023.0,1. UNICO,1. HOMBRE,5.0,2018.0,1. SI,5.0,1. SI,3.0,,,,,513,5. Potosí,1. Urbana,0.4155436224265625,1421.0,1486.0,3.0
523-002773-A-0161,1.0,523-002773-A,1.0,16.0,10.0,2023.0,1. UNICO,1. HOMBRE,11.0,2013.0,1. SI,9.0,1. SI,2.0,,,,,513,5. Potosí,1. Urbana,0.3648885114282831,1367.0,1486.0,2.0
514-001282-A-0171,2.0,514-001282-A,1.0,22.0,9.0,2023.0,1. UNICO,2. MUJER,11.0,2014.0,1. SI,8.0,1. SI,3.0,,,,,514,5. Potosí,1. Urbana,0.7394341250420479,1379.0,1485.0,3.0
514-001282-A-0171,2.0,514-001282-A,2.0,22.0,9.0,2023.0,1. UNICO,1. HOMBRE,3.0,2017.0,1. SI,6.0,1. SI,4.0,,,,,514,5. Potosí,1. Urbana,0.7394341250420479,1407.0,1485.0,4.0
514-001282-A-0171,2.0,514-001282-A,3.0,22.0,9.0,2023.0,1. UNICO,2. MUJER,4.0,2021.0,1. SI,2.0,1. SI,5.0,,,,,514,5. Potosí,1. Urbana,0.7394341250420479,1456.0,1485.0,5.0
511-000020-A-0051,2.0,511-000020-A,1.0,4.0,9.0,2023.0,1. UNICO,2. MUJER,11.0,2020.0,1. SI,2.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1451.0,1485.0,3.0
511-000020-A-0031,1.0,511-000020-A,1.0,4.0,9.0,2023.0,1. UNICO,1. HOMBRE,10.0,2019.0,1. SI,3.0,1. SI,2.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1438.0,1485.0,2.0
511-000020-A-0031,1.0,511-000020-A,2.0,4.0,9.0,2023.0,1. UNICO,2. MUJER,11.0,2022.0,1. SI,0.0,1. SI,3.0,,,,,511,5. Potosí,1. Urbana,0.38472652799734736,1475.0,1485.0,3.0
